index,data
3708,0.2675
3709,0.2525
3710,0.2125
3711,0.1325
3712,0.0875
3713,0.09
3714,0.09
3715,0.09
3716,0.0875
3717,0.0875
3718,0.0875
3719,0.085
3720,0.085
3721,0.08
3722,0.09
3723,0.085
3724,0.0825
3725,0.015
3726,-0.06
3727,-0.1175
3728,-0.15
3729,-0.195
3730,-0.2125
3731,-0.2325
3732,-0.24
3733,-0.2475
3734,-0.25
3735,-0.2725
3736,-0.2975
3737,-0.33
3738,-0.355
3739,-0.3675
3740,-0.4025
3741,-0.4275
3742,-0.45
3743,-0.4675
3744,-0.48
3745,-0.485
3746,-0.49
3747,-0.49
3748,-0.49
3749,-0.4775
3750,-0.43
3751,-0.2975
3752,-0.09
3753,0.07
3754,0.085
3755,0.085
3756,0.0875
3757,0.09
3758,0.095
3759,0.1125
3760,0.155
3761,0.185
3762,0.2125
3763,0.25
3764,0.305
3765,0.34
3766,0.3725
3767,0.39
3768,0.4275
3769,0.455
3770,0.45
3771,0.465
3772,0.4675
3773,0.4675
3774,0.4725
3775,0.455
3776,0.445
3777,0.44
3778,0.425
3779,0.43
3780,0.43
3781,0.4275
3782,0.425
3783,0.4275
3784,0.41
3785,0.4
3786,0.3975
3787,0.39
3788,0.36
3789,0.3275
3790,0.285
3791,0.2375
3792,0.19
3793,0.125
3794,0.0825
3795,0.09
3796,0.085
3797,0.0875
3798,0.085
3799,0.08
3800,0.09
3801,0.0875
3802,0.09
3803,0.09
3804,0.08
3805,0.0875
3806,0.0625
3807,0.0025
3808,-0.045
3809,-0.1
3810,-0.14
3811,-0.1825
3812,-0.235
3813,-0.3025
3814,-0.385
3815,-0.455
3816,-0.495
3817,-0.5225
3818,-0.5675
3819,-0.62
3820,-0.6575
3821,-0.6975
3822,-0.735
3823,-0.755
3824,-0.7775
3825,-0.81
3826,-0.8325
3827,-0.8575
3828,-0.86
3829,-0.86
3830,-0.86
3831,-0.86
3832,-0.86
3833,-0.8625
3834,-0.86
3835,-0.86
3836,-0.8625
3837,-0.86
3838,-0.86
3839,-0.8675
3840,-0.8675
3841,-0.86
3842,-0.86
3843,-0.8425
3844,-0.785
3845,-0.695
3846,-0.5875
3847,-0.4525
3848,-0.275
3849,-0.0375
3850,0.09
3851,0.09
3852,0.09
3853,0.09
3854,0.085
3855,0.085
3856,0.0875
3857,0.08
3858,0.08
3859,0.0875
3860,0.085
3861,0.0925
3862,0.1
3863,0.1
3864,0.1
3865,0.0925
3866,0.0825
3867,0.085
3868,0.09
3869,0.09
3870,0.0825
3871,0.0875
3872,0.0875
3873,0.085
3874,0.09
3875,0.09
3876,0.0875
3877,0.09
3878,0.085
3879,0.0875
3880,0.085
3881,0.085
3882,0.09
3883,0.085
3884,0.095
3885,0.085
3886,0.09
3887,0.085
3888,0.08
3889,0.09
3890,0.065
3891,0.0225
3892,-0.05
3893,-0.115
3894,-0.135
3895,-0.1525
3896,-0.155
3897,-0.1525
3898,-0.1525
3899,-0.16
3900,-0.185
3901,-0.2475
3902,-0.3125
3903,-0.38
3904,-0.46
3905,-0.5125
3906,-0.58
3907,-0.65
3908,-0.7125
3909,-0.765
3910,-0.825
3911,-0.86
3912,-0.9
3913,-0.9375
3914,-0.945
3915,-0.96
3916,-0.9775
3917,-0.9775
3918,-0.97
3919,-0.97
3920,-0.975
3921,-0.97
3922,-0.975
3923,-0.97
3924,-0.975
3925,-0.97
3926,-0.97
3927,-0.9775
3928,-0.9775
3929,-0.9625
3930,-0.96
3931,-0.925
3932,-0.7975
3933,-0.615
3934,-0.3725
3935,0.0375
3936,0.075
3937,0.0775
3938,0.09
3939,0.0825
3940,0.085
3941,0.065
3942,0.0175
3943,-0.035
3944,-0.0875
3945,-0.0975
3946,-0.1025
3947,-0.115
3948,-0.115
3949,-0.08
3950,0.0175
3951,0.085
3952,0.0875
3953,0.085
3954,0.0875
3955,0.0875
3956,0.0875
3957,0.0875
3958,0.09
3959,0.085
3960,0.085
3961,0.0875
3962,0.09
3963,0.09
3964,0.09
3965,0.085
3966,0.0875
3967,0.0925
3968,0.0875
3969,0.1
3970,0.1
3971,0.0975
3972,0.115
3973,0.125
3974,0.1375
3975,0.18
3976,0.2
3977,0.21
3978,0.205
3979,0.18
3980,0.1475
3981,0.12
3982,0.09
3983,0.0825
3984,0.0825
3985,0.0925
3986,0.09
3987,0.085
3988,0.085
3989,0.09
3990,0.075
3991,0.09
3992,0.0825
3993,0.085
3994,0.085
3995,0.105
3996,0.125
3997,0.1375
3998,0.195
3999,0.21
4000,0.2
4001,0.1525
4002,0.125
4003,0.085
4004,0.085
4005,0.0775
4006,0.085
4007,0.08
4008,0.08
4009,0.0875
4010,0.08
4011,0.09
4012,0.085
4013,0.0875
4014,0.085
4015,0.085
4016,0.0825
4017,0.08
4018,0.085
4019,0.0875
4020,0.08
4021,0.085
4022,0.08
4023,0.08
4024,0.085
4025,0.08
4026,0.085
4027,0.09
4028,0.0825
4029,0.08
4030,0.0825
4031,0.09
4032,0.09
4033,0.0825
4034,0.085
4035,0.0825
4036,0.0825
4037,0.08
4038,0.08
4039,0.08
4040,0.085
4041,0.0825
4042,0.0875
4043,0.085
4044,0.0825
4045,0.0825
4046,0.085
4047,0.0875
4048,0.08
4049,0.0875
4050,0.08
4051,0.08
4052,0.085
4053,0.08
4054,0.08
4055,0.0825
4056,0.0875
4057,0.0775
4058,0.0825
4059,0.085
4060,0.085
4061,0.0825
4062,0.08
4063,0.0875
4064,0.09
4065,0.0625
4066,0.0175
4067,-0.0075
4068,-0.04
4069,-0.0725
4070,-0.1075
4071,-0.135
4072,-0.1775
4073,-0.2225
4074,-0.285
4075,-0.36
4076,-0.425
4077,-0.4825
4078,-0.5025
4079,-0.515
4080,-0.53
4081,-0.5475
4082,-0.55
4083,-0.5575
4084,-0.56
4085,-0.56
4086,-0.565
4087,-0.565
4088,-0.565
4089,-0.5675
4090,-0.5725
4091,-0.5825
4092,-0.595
4093,-0.605
4094,-0.6025
4095,-0.605
4096,-0.6075
4097,-0.6075
4098,-0.605
4099,-0.565
4100,-0.5325
4101,-0.5025
4102,-0.475
4103,-0.4375
4104,-0.3675
4105,-0.295
4106,-0.265
4107,-0.26
4108,-0.26
4109,-0.2675
4110,-0.275
4111,-0.285
4112,-0.28
4113,-0.28
4114,-0.275
4115,-0.2675
4116,-0.1975
4117,-0.045
4118,0.075
4119,0.09
4120,0.09
4121,0.085
4122,0.0875
4123,0.085
4124,0.0825
4125,0.085
4126,0.0825
4127,0.0825
4128,0.0825
4129,0.08
4130,0.025
4131,-0.035
4132,-0.085
4133,-0.105
4134,-0.0825
4135,-0.005
4136,0.09
4137,0.0825
4138,0.08
4139,0.0825
4140,0.0825
4141,0.085
4142,0.085
4143,0.085
4144,0.08
4145,0.085
4146,0.0825
4147,0.0825
4148,0.085
4149,0.08
4150,0.08
4151,0.0875
4152,0.0825
4153,0.09
4154,0.09
4155,0.085
4156,0.08
4157,0.0875
4158,0.08
4159,0.08
4160,0.0825
4161,0.085
4162,0.0825
4163,0.085
4164,0.08
4165,0.085
4166,0.0825
4167,0.0775
4168,0.035
4169,0.015
4170,-0.0025
4171,-0.01
4172,0.005
4173,0.0625
4174,0.0875
4175,0.09
4176,0.08
4177,0.08
4178,0.08
4179,0.0825
4180,0.0825
4181,0.08
4182,0.08
4183,0.08
4184,0.08
4185,0.0825
4186,0.0875
4187,0.085
4188,0.085
4189,0.055
4190,-0.025
4191,-0.085
4192,-0.1725
4193,-0.24
4194,-0.2975
4195,-0.3725
4196,-0.41
4197,-0.46
4198,-0.505
4199,-0.5575
4200,-0.615
4201,-0.6525
4202,-0.7175
4203,-0.755
4204,-0.7775
4205,-0.78
4206,-0.79
4207,-0.8
4208,-0.825
4209,-0.83
4210,-0.8375
4211,-0.84
4212,-0.835
4213,-0.8525
4214,-0.8525
4215,-0.855
4216,-0.85
4217,-0.85
4218,-0.85
4219,-0.855
4220,-0.855
4221,-0.85
4222,-0.855
4223,-0.8525
4224,-0.8575
4225,-0.835
4226,-0.785
4227,-0.7
4228,-0.635
4229,-0.5675
4230,-0.495
4231,-0.43
4232,-0.31
4233,-0.165
4234,-0.0375
4235,0.08
4236,0.0875
4237,0.08
4238,0.0825
4239,0.08
4240,0.085
4241,0.08
4242,0.08
4243,0.085
4244,0.08
4245,0.08
4246,0.085
4247,0.075
4248,-0.0025
4249,-0.07
4250,-0.0875
4251,-0.0925
4252,-0.02
4253,0.07
4254,0.0875
4255,0.09
4256,0.09
4257,0.085
4258,0.085
4259,0.09
4260,0.08
4261,0.09
4262,0.115
4263,0.1825
4264,0.2325
4265,0.24
4266,0.22
4267,0.17
4268,0.095
4269,0.08
4270,0.0825
4271,0.0875
4272,0.0825
4273,0.08
4274,0.0875
4275,0.09
4276,0.08
4277,0.08
4278,0.085
4279,0.085
4280,0.09
4281,0.0825
4282,0.08
4283,0.075
4284,0.0025
4285,-0.06
4286,-0.1225
4287,-0.1775
4288,-0.2425
4289,-0.3
4290,-0.3475
4291,-0.3575
4292,-0.38
4293,-0.39
4294,-0.3875
4295,-0.3725
4296,-0.345
4297,-0.295
4298,-0.175
4299,-0.0375
4300,0.015
4301,0.015
4302,0.02
4303,0.0125
4304,0.0
4305,-0.0875
4306,-0.1725
4307,-0.21
4308,-0.2375
4309,-0.235
4310,-0.215
4311,-0.1375
4312,0.005
4313,0.09
4314,0.085
4315,0.085
4316,0.0825
4317,0.085
4318,0.0825
4319,0.1
4320,0.1475
4321,0.21
4322,0.2375
4323,0.31
4324,0.35
4325,0.4
4326,0.4375
4327,0.47
4328,0.505
4329,0.51
4330,0.525
4331,0.5275
4332,0.5125
4333,0.4425
4334,0.3375
4335,0.22
4336,0.1025
4337,0.0875
4338,0.0875
4339,0.085
4340,0.085
4341,0.1125
4342,0.1875
4343,0.265
4344,0.2775
4345,0.24
4346,0.155
4347,0.0825
4348,0.08
4349,0.085
4350,0.085
4351,0.08
4352,0.0875
4353,0.08
4354,0.085
4355,0.0875
4356,0.08
4357,0.08
4358,0.085
4359,0.0825
4360,0.085
4361,0.09
4362,0.085
4363,0.04
4364,-0.025
4365,-0.0775
4366,-0.105
4367,-0.115
4368,-0.1325
4369,-0.1425
4370,-0.1825
4371,-0.22
4372,-0.2775
4373,-0.325
4374,-0.3525
4375,-0.3725
4376,-0.375
4377,-0.3925
4378,-0.435
4379,-0.48
4380,-0.5125
4381,-0.55
4382,-0.5975
4383,-0.63
4384,-0.665
4385,-0.7075
4386,-0.7375
4387,-0.77
4388,-0.7775
4389,-0.78
4390,-0.78
4391,-0.78
4392,-0.775
4393,-0.7725
4394,-0.77
4395,-0.78
4396,-0.7775
4397,-0.77
4398,-0.75
4399,-0.73
4400,-0.705
4401,-0.665
4402,-0.63
4403,-0.5725
4404,-0.495
4405,-0.395
4406,-0.32
4407,-0.2425
4408,-0.1675
4409,-0.06
4410,0.06
4411,0.0875
4412,0.09
4413,0.085
4414,0.0825
4415,0.08
4416,0.0975
4417,0.0925
4418,0.1275
4419,0.1475
4420,0.1725
4421,0.2
4422,0.225
4423,0.2475
4424,0.2725
4425,0.28
4426,0.2725
4427,0.245
4428,0.195
4429,0.1575
4430,0.11
4431,0.0875
4432,0.09
4433,0.09
4434,0.09
4435,0.09
4436,0.095
4437,0.09
4438,0.085
4439,0.09
4440,0.0875
4441,0.0875
4442,0.09
4443,0.09
4444,0.055
4445,-0.0475
4446,-0.155
4447,-0.2725
4448,-0.3325
4449,-0.375
4450,-0.4
4451,-0.4175
4452,-0.48
4453,-0.52
4454,-0.585
4455,-0.66
4456,-0.7275
4457,-0.79
4458,-0.86
4459,-0.915
4460,-0.9475
4461,-0.98
4462,-0.985
4463,-0.9875
4464,-0.9925
4465,-0.975
4466,-0.9975
4467,-0.995
4468,-0.995
4469,-0.99
4470,-0.99
4471,-0.99
4472,-0.9975
4473,-0.9975
4474,-0.9925
4475,-0.99
4476,-0.995
4477,-0.9975
4478,-0.985
4479,-0.9975
4480,-0.9875
4481,-0.9425
4482,-0.89
4483,-0.7975
4484,-0.6325
4485,-0.52
4486,-0.4275
4487,-0.355
4488,-0.33
4489,-0.3275
4490,-0.325
4491,-0.325
4492,-0.27
4493,-0.0675
4494,0.07
4495,0.0775
4496,0.0825
4497,0.085
4498,0.085
4499,0.0875
4500,0.095
4501,0.105
4502,0.1475
4503,0.1975
4504,0.2275
4505,0.255
4506,0.2675
4507,0.2925
4508,0.31
4509,0.31
4510,0.32
4511,0.33
4512,0.325
4513,0.2975
4514,0.235
4515,0.1825
4516,0.125
4517,0.085
4518,0.0825
4519,0.09
4520,0.085
4521,0.09
4522,0.09
4523,0.09
4524,0.09
4525,0.09
4526,0.09
4527,0.09
4528,0.09
4529,0.09
4530,0.09
4531,0.09
4532,0.0875
4533,0.09
4534,0.09
4535,0.09
4536,0.09
4537,0.0825
4538,0.085
4539,0.0875
4540,0.0925
4541,0.09
4542,0.0875
4543,0.085
4544,0.0825
4545,0.085
4546,0.09
4547,0.09
4548,0.0875
4549,0.0875
4550,0.09
4551,0.09
4552,0.09
4553,0.0875
4554,0.0825
4555,0.0875
4556,0.0875
4557,0.09
4558,0.0875
4559,0.09
4560,0.085
4561,0.085
4562,0.09
4563,0.085
4564,0.09
4565,0.09
4566,0.09
4567,0.09
4568,0.0875
4569,0.0875
4570,0.0875
4571,0.0725
4572,0.04
4573,0.0
4574,-0.01
4575,-0.01
4576,0.0125
4577,0.07
4578,0.085
4579,0.0825
4580,0.0875
4581,0.08
4582,0.0825
4583,0.0825
4584,0.08
4585,0.08
4586,0.065
4587,0.0325
4588,0.015
4589,0.0125
4590,-0.01
4591,-0.02
4592,-0.0225
4593,0.0275
4594,0.0825
4595,0.09
4596,0.0825
4597,0.0875
4598,0.08
4599,0.08
4600,0.085
4601,0.0875
4602,0.0825
4603,0.0825
4604,0.08
4605,0.0825
4606,0.09
4607,0.08
4608,0.08
4609,0.0825
4610,0.0875
4611,0.09
4612,0.1125
4613,0.1625
4614,0.1825
4615,0.2175
4616,0.2175
4617,0.18
4618,0.1
4619,0.0825
4620,0.0875
4621,0.0875
4622,0.075
4623,0.0875
4624,0.0875
4625,0.07
4626,0.005
4627,-0.1275
4628,-0.215
4629,-0.2575
4630,-0.265
4631,-0.285
4632,-0.2825
4633,-0.28
4634,-0.325
4635,-0.405
4636,-0.48
4637,-0.5325
4638,-0.62
4639,-0.71
4640,-0.78
4641,-0.8625
4642,-0.9275
4643,-0.9575
4644,-0.9625
4645,-0.97
4646,-0.9625
4647,-0.9675
4648,-0.96
4649,-0.9675
4650,-0.955
4651,-0.95
4652,-0.945
4653,-0.9325
4654,-0.91
4655,-0.91
4656,-0.89
4657,-0.8675
4658,-0.8475
4659,-0.83
4660,-0.785
4661,-0.755
4662,-0.7425
4663,-0.7025
4664,-0.63
4665,-0.41
4666,-0.1875
4667,-0.0675
4668,0.0775
4669,0.06
4670,0.08
4671,0.08
4672,0.08
4673,0.0875
4674,0.1
4675,0.095
4676,0.125
4677,0.1175
4678,0.0825
4679,0.0825
4680,-0.0225
4681,-0.1225
4682,-0.205
4683,-0.23
4684,-0.2125
4685,-0.0825
4686,0.0575
4687,0.085
4688,0.085
4689,0.09
4690,0.065
4691,-0.0225
4692,-0.1175
4693,-0.235
4694,-0.31
4695,-0.34
4696,-0.3575
4697,-0.365
4698,-0.365
4699,-0.3675
4700,-0.365
4701,-0.365
4702,-0.37
4703,-0.3525
4704,-0.2575
4705,-0.14
4706,-0.0725
4707,0.015
4708,0.0775
4709,0.0775
4710,0.085
4711,0.09
4712,0.0875
4713,0.1075
4714,0.15
4715,0.21
4716,0.25
4717,0.27
4718,0.305
4719,0.325
4720,0.3375
4721,0.3575
4722,0.3825
4723,0.38
4724,0.38
4725,0.38
4726,0.385
4727,0.405
4728,0.3775
4729,0.3575
4730,0.3375
4731,0.33
4732,0.305
4733,0.16
4734,0.0875
4735,0.085
4736,0.0875
4737,0.09
4738,0.085
4739,0.0875
4740,0.08
4741,0.0775
4742,0.01
4743,-0.0575
4744,-0.12
4745,-0.1575
4746,-0.205
4747,-0.2375
4748,-0.3
4749,-0.345
4750,-0.3775
4751,-0.4175
4752,-0.4425
4753,-0.46
4754,-0.4675
4755,-0.4825
4756,-0.4825
4757,-0.485
4758,-0.49
4759,-0.49
4760,-0.4875
4761,-0.4875
4762,-0.485
4763,-0.485
4764,-0.4825
4765,-0.4875
4766,-0.4875
4767,-0.4875
4768,-0.49
4769,-0.49
4770,-0.4875
4771,-0.495
4772,-0.485
4773,-0.465
4774,-0.445
4775,-0.435
4776,-0.4175
4777,-0.39
4778,-0.3675
4779,-0.3525
4780,-0.3425
4781,-0.3325
4782,-0.33
4783,-0.3025
4784,-0.2275
4785,-0.16
4786,-0.14
4787,-0.13
4788,-0.115
4789,-0.095
4790,-0.0825
4791,-0.06
4792,-0.0425
4793,0.01
4794,0.0025
4795,0.0075
4796,0.0425
4797,0.085
4798,0.085
4799,0.0825
4800,0.085
4801,0.08
4802,0.085
4803,0.085
4804,0.0675
4805,-0.005
4806,-0.0425
4807,-0.055
4808,-0.05
4809,-0.01
4810,0.08
4811,0.0825
4812,0.08
4813,0.085
4814,0.08
4815,0.0825
4816,0.0825
4817,0.08
4818,0.08
4819,0.08
4820,0.0775
4821,0.0825
4822,0.085
4823,0.0625
4824,0.01
4825,-0.0475
4826,-0.0625
4827,-0.085
4828,-0.13
4829,-0.16
4830,-0.1975
4831,-0.2375
4832,-0.26
4833,-0.295
4834,-0.315
4835,-0.32
4836,-0.3225
4837,-0.32
4838,-0.3225
4839,-0.3275
4840,-0.32
4841,-0.32
4842,-0.3225
4843,-0.32
4844,-0.285
4845,-0.225
4846,-0.165
4847,-0.1025
4848,0.02
4849,0.08
4850,0.0775
4851,0.08
4852,0.08
4853,0.0825
4854,0.09
4855,0.1225
4856,0.2225
4857,0.32
4858,0.39
4859,0.4725
4860,0.5275
4861,0.585
4862,0.6
4863,0.6
4864,0.6
4865,0.5875
4866,0.58
4867,0.5875
4868,0.59
4869,0.5975
4870,0.595
4871,0.555
4872,0.49
4873,0.3775
4874,0.355
4875,0.3525
4876,0.35
4877,0.33
4878,0.165
4879,0.08
4880,0.0825
4881,0.08
4882,0.085
4883,0.08
4884,0.08
4885,0.0825
4886,0.085
4887,0.08
4888,0.065
4889,0.0
4890,-0.05
4891,-0.0925
4892,-0.1075
4893,-0.1325
4894,-0.15
4895,-0.15
4896,-0.1575
4897,-0.1725
4898,-0.195
4899,-0.2275
4900,-0.255
4901,-0.305
4902,-0.3325
4903,-0.36
4904,-0.3825
4905,-0.4
4906,-0.4275
4907,-0.4575
4908,-0.475
4909,-0.51
4910,-0.52
4911,-0.5325
4912,-0.54
4913,-0.5375
4914,-0.55
4915,-0.56
4916,-0.5675
4917,-0.57
4918,-0.565
4919,-0.5675
4920,-0.5625
4921,-0.57
4922,-0.56
4923,-0.565
4924,-0.56
4925,-0.57
4926,-0.5625
4927,-0.5575
4928,-0.515
4929,-0.4675
4930,-0.4275
4931,-0.3875
4932,-0.365
4933,-0.315
4934,-0.215
4935,-0.1425
4936,-0.0525
4937,0.05
4938,0.0825
4939,0.085
4940,0.085
4941,0.0925
4942,0.0925
4943,0.1175
4944,0.1875
4945,0.2025
4946,0.22
4947,0.22
4948,0.22
4949,0.22
4950,0.22
4951,0.215
4952,0.19
4953,0.11
4954,0.085
4955,0.09
4956,0.09
4957,0.09
4958,0.09
4959,0.085
4960,0.0875
4961,0.0875
4962,0.0875
4963,0.06
4964,0.0125
4965,-0.045
4966,-0.1
4967,-0.135
4968,-0.1675
4969,-0.24
4970,-0.2825
4971,-0.355
4972,-0.445
4973,-0.5125
4974,-0.56
4975,-0.605
4976,-0.63
4977,-0.6525
4978,-0.6775
4979,-0.695
4980,-0.71
4981,-0.725
4982,-0.75
4983,-0.7675
4984,-0.795
4985,-0.8075
4986,-0.8225
4987,-0.82
4988,-0.815
4989,-0.8225
4990,-0.82
4991,-0.82
4992,-0.82
4993,-0.8175
4994,-0.82
4995,-0.8225
4996,-0.795
4997,-0.72
4998,-0.61
4999,-0.53
5000,-0.4125
5001,-0.31
5002,-0.1325
5003,0.02
5004,0.0875
5005,0.0875
5006,0.08
5007,0.08
5008,0.0825
5009,0.085
5010,0.085
5011,0.0825
5012,0.0825
5013,0.0975
5014,0.1475
5015,0.1975
5016,0.2225
5017,0.245
5018,0.2475
5019,0.2075
5020,0.135
5021,0.0875
5022,0.085
5023,0.09
5024,0.085
5025,0.085
5026,0.0875
5027,0.09
5028,0.0825
5029,0.085
5030,0.08
5031,0.08
5032,0.085
5033,0.0875
5034,0.0875
5035,0.0875
5036,0.0575
5037,-0.01
5038,-0.0225
5039,-0.035
5040,-0.0275
5041,0.0475
5042,0.065
5043,-0.045
5044,-0.125
5045,-0.1525
5046,-0.1475
5047,-0.075
5048,0.0375
5049,0.0825
5050,0.0825
5051,0.08
5052,0.08
5053,0.0825
5054,0.0925
5055,0.1075
5056,0.165
5057,0.2025
5058,0.2225
5059,0.185
5060,0.1075
5061,0.08
5062,0.0825
5063,0.0825
5064,0.085
5065,0.08
5066,0.08
5067,0.08
5068,0.085
5069,0.08
5070,0.0825
5071,0.0825
5072,0.085
5073,0.08
5074,0.085
5075,0.0825
5076,0.0875
5077,0.085
5078,0.0875
5079,0.075
5080,0.08
5081,0.09
5082,0.0825
5083,0.08
5084,0.0825
5085,0.0875
5086,0.08
5087,0.0875
5088,0.085
5089,0.0825
5090,0.08
5091,0.0875
5092,0.08
5093,0.0825
5094,0.0875
5095,0.0825
5096,0.0825
5097,0.0875
5098,0.0825
5099,0.0825
5100,0.0875
5101,0.0875
5102,0.08
5103,0.0825
5104,0.0825
5105,0.08
5106,0.0875
5107,0.085
5108,0.085
5109,0.0825
5110,0.085
5111,0.0825
5112,0.08
5113,0.08
5114,0.0325
5115,-0.045
5116,-0.13
5117,-0.185
5118,-0.2325
5119,-0.26
5120,-0.275
5121,-0.29
5122,-0.3
5123,-0.3
5124,-0.3075
5125,-0.3325
5126,-0.3625
5127,-0.405
5128,-0.4425
5129,-0.475
5130,-0.5
5131,-0.5225
5132,-0.5425
5133,-0.57
5134,-0.6025
5135,-0.625
5136,-0.6575
5137,-0.675
5138,-0.7025
5139,-0.72
5140,-0.73
5141,-0.745
5142,-0.755
5143,-0.775
5144,-0.805
5145,-0.82
5146,-0.8375
5147,-0.8425
5148,-0.85
5149,-0.85
5150,-0.85
5151,-0.85
5152,-0.8525
5153,-0.8475
5154,-0.7975
5155,-0.665
5156,-0.5
5157,-0.31
5158,-0.15
5159,-0.05
5160,0.055
5161,0.085
5162,0.08
5163,0.075
5164,0.075
5165,0.09
5166,0.09
5167,0.1175
5168,0.18
5169,0.2325
5170,0.2825
5171,0.31
5172,0.315
5173,0.3275
5174,0.33
5175,0.33
5176,0.3225
5177,0.315
5178,0.2625
5179,0.2125
5180,0.095
5181,0.08
5182,0.0825
5183,0.085
5184,0.0875
5185,0.085
5186,0.085
5187,0.0875
5188,0.0875
5189,0.0825
5190,0.085
5191,0.0875
5192,0.085
5193,0.085
5194,0.0875
5195,0.09
5196,0.09
5197,0.0825
5198,0.0875
5199,0.0825
5200,0.0825
5201,0.0825
5202,0.0875
5203,0.0825
5204,0.0775
5205,0.0
5206,-0.0575
5207,-0.0775
5208,-0.065
5209,0.0025
5210,0.0825
5211,0.09
5212,0.0875
5213,-0.0125
5214,-0.0925
5215,-0.115
5216,-0.1175
5217,-0.12
5218,-0.1425
5219,-0.2125
5220,-0.29
5221,-0.34
5222,-0.3625
5223,-0.385
5224,-0.4175
5225,-0.465
5226,-0.52
5227,-0.565
5228,-0.61
5229,-0.67
5230,-0.715
5231,-0.75
5232,-0.77
5233,-0.7775
5234,-0.77
5235,-0.78
5236,-0.795
5237,-0.8025
5238,-0.8
5239,-0.8
5240,-0.8
5241,-0.8
5242,-0.8
5243,-0.8
5244,-0.8
5245,-0.795
5246,-0.7625
5247,-0.6875
5248,-0.6125
5249,-0.575
5250,-0.5225
5251,-0.455
5252,-0.3925
5253,-0.3325
5254,-0.285
5255,-0.2425
5256,-0.2125
5257,-0.095
5258,0.0725
5259,0.0775
5260,0.08
5261,0.0825
5262,0.08
5263,0.0825
5264,0.1075
5265,0.1625
5266,0.235
5267,0.2975
5268,0.32
5269,0.3275
5270,0.32
5271,0.255
5272,0.2025
5273,0.1375
5274,0.09
5275,0.0875
5276,0.09
5277,0.0825
5278,0.09
5279,0.0875
5280,0.09
5281,0.085
5282,0.085
5283,0.085
5284,0.0875
5285,0.085
5286,0.085
5287,0.0875
5288,0.085
5289,0.09
5290,0.055
5291,0.0125
5292,-0.0175
5293,-0.0475
5294,-0.08
5295,-0.1
5296,-0.145
5297,-0.18
5298,-0.225
5299,-0.26
5300,-0.29
5301,-0.31
5302,-0.32
5303,-0.3225
5304,-0.33
5305,-0.325
5306,-0.33
5307,-0.33
5308,-0.325
5309,-0.33
5310,-0.3225
5311,-0.275
5312,-0.1775
5313,-0.1125
5314,-0.0375
5315,0.0225
5316,0.0825
5317,0.085
5318,0.085
5319,0.08
5320,0.08
5321,0.08
5322,0.08
5323,0.0875
5324,0.0825
5325,0.0925
5326,0.1225
5327,0.16
5328,0.22
5329,0.2875
5330,0.345
5331,0.39
5332,0.4325
5333,0.4675
5334,0.505
5335,0.5275
5336,0.54
5337,0.535
5338,0.5325
5339,0.535
5340,0.5375
5341,0.535
5342,0.5275
5343,0.505
5344,0.4425
5345,0.34
5346,0.205
5347,0.095
5348,0.0875
5349,0.085
5350,0.085
5351,0.0825
5352,0.085
5353,0.09
5354,0.0875
5355,0.0825
5356,0.0825
5357,0.08
5358,0.085
5359,0.0775
5360,0.055
5361,-0.0275
5362,-0.0925
5363,-0.145
5364,-0.1925
5365,-0.24
5366,-0.275
5367,-0.32
5368,-0.355
5369,-0.3975
5370,-0.4575
5371,-0.4925
5372,-0.535
5373,-0.5775
5374,-0.665
5375,-0.75
5376,-0.835
5377,-0.935
5378,-0.98
5379,-0.985
5380,-0.985
5381,-0.9925
5382,-0.99
5383,-0.9875
5384,-0.99
5385,-0.99
5386,-0.99
5387,-0.995
5388,-0.99
5389,-0.99
5390,-0.99
5391,-0.9725
5392,-0.95
5393,-0.93
5394,-0.8875
5395,-0.7825
5396,-0.62
5397,-0.4325
5398,-0.2
5399,-0.0475
5400,0.0725
5401,0.09
5402,0.0875
5403,0.0875
5404,0.0825
5405,0.08
5406,0.09
5407,0.1
5408,0.125
5409,0.1625
5410,0.18
5411,0.2175
5412,0.2325
5413,0.235
5414,0.225
5415,0.1775
5416,0.1125
5417,0.08
5418,0.08
5419,0.0875
5420,0.085
5421,0.0875
5422,0.0875
5423,0.085
5424,0.085
5425,0.0875
5426,0.08
5427,0.085
5428,0.085
5429,0.08
5430,0.075
5431,0.05
5432,0.02
5433,-0.0225
5434,-0.055
5435,-0.11
5436,-0.16
5437,-0.2125
5438,-0.285
5439,-0.3675
5440,-0.425
5441,-0.51
5442,-0.5775
5443,-0.6975
5444,-0.825
5445,-0.9375
5446,-0.9725
5447,-0.9825
5448,-0.9875
5449,-1.0
5450,-0.9975
5451,-0.9975
5452,-1.0
5453,-0.9975
5454,-0.9975
5455,-0.995
5456,-0.995
5457,-0.9925
5458,-0.99
5459,-0.995
5460,-0.9925
5461,-0.9975
5462,-0.9925
5463,-0.995
5464,-0.9975
5465,-0.9925
5466,-0.97
5467,-0.945
5468,-0.8875
5469,-0.7275
5470,-0.5225
5471,-0.04
5472,0.08
5473,0.0875
5474,0.085
5475,0.0875
5476,0.0825
5477,0.1
5478,0.1125
5479,0.1525
5480,0.1825
5481,0.2175
5482,0.2475
5483,0.2575
5484,0.25
5485,0.225
5486,0.1925
5487,0.19
5488,0.19
5489,0.19
5490,0.1975
5491,0.2125
